Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
1493.0,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,,77205,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,4
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
1236.0,HONDA,FIT,2011,Hatchback,0,Petrol,,162000,4,Automatic,4x4,2026-05-04 00:00:00,Right-hand drive,Silver,2,,9
779.0,FORD,Fusion,2013,Sedan,0,Petrol,,160000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,16,,7
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,186005,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,10
1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,,39071,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,3
697.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,115507,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,,64000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,8
1493.0,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,,77205,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,4
0.0001,TOYOTA,Prius,2009,Hatchback,1,Hybrid,,187000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,11
645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,,170872,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,,70000,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,White,11,,8
862.0,HYUNDAI,H1,2011,Universal,1,Diesel,,222604,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,689476,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
891.0,HYUNDAI,Tucson,2016,Jeep,0,Petrol,,31000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,4
442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,,47672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,,150000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,8
986.0,TOYOTA,Camry,2010,Sedan,1,Hybrid,,129170,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,10
890.0,KIA,Optima,2016,Sedan,1,Petrol,,27334,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
765.0,SSANGYONG,REXTON,2015,Jeep,1,Diesel,,62575,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,,287178,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,4
1236.0,HONDA,FIT,2011,Hatchback,1,Hybrid,,123000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Green,5,,9
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,115312,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,202355,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,6
753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,,208627,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,8
0.0001,KIA,Optima,2013,Sedan,0,Petrol,,156800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,7
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,84154,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
900.0,HYUNDAI,Sonata,2015,Sedan,0,Petrol,,122000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,5
1277.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,57555,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,114000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
831.0,HONDA,Civic,2018,Hatchback,1,Petrol,,27244,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,2
730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,144889,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,93865,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Golden,4,,10
0.0001,FORD,Transit,2005,Microbus,0,Diesel,2.4,350000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,1,1.0,15
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,94259,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
0.0001,KIA,Optima,2014,Sedan,1,Hybrid,,21000,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,,120000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,69000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,190000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,15
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,,128202,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,8
831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,,54405,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,640791,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
0.0001,HONDA,FIT,2007,Hatchback,0,Petrol,,170000,4,Automatic,Front,5,Right-hand drive,White,0,,13
707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,155127,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
0.0001,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,69000,4,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,10,,6
308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,208702,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,,186542,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,9
333.0,FORD,Fusion,2014,Sedan,1,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,6
0.0001,TOYOTA,Camry,2009,Sedan,1,Hybrid,,16320,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,9,,11
0.0001,TOYOTA,Prius,2015,Hatchback,0,Hybrid,,253206,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,5
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,26900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,6
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,363661,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,HONDA,Civic,2008,Coupe,1,Petrol,,222680,4,Automatic,Front,2026-03-02 00:00:00,Left wheel,Red,6,,12
1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,115974,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
764.0,KIA,Optima,2015,Sedan,1,Petrol,,39077,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,37900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,,31169,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
836.0,CHEVROLET,Cruze,2010,Sedan,1,Diesel,,47221,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,42367,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,6
0.0001,HONDA,FIT,2001,Hatchback,0,Petrol,,150346,6,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,19
831.0,KIA,Optima,2011,Sedan,0,Hybrid,,171200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,9
585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,173933,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,258906,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
934.0,FORD,Fusion,2015,Sedan,0,Petrol,,137600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,5
502.0,HONDA,Civic,2013,Sedan,1,Hybrid,,144872,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,7
0.0001,BMW,X5,2004,Jeep,1,Petrol,,179100,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,,16
0.0001,LEXUS,RX 450,2013,Jeep,1,Hybrid,,85000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,7
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,133014,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
891.0,HYUNDAI,Sonata,2016,Sedan,1,Petrol,,44608,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,,81400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,8
1174.0,HYUNDAI,Santa FE,2020,Jeep,1,Diesel,,25468,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,0
0.0001,FORD,Transit,1999,Microbus,0,Diesel,2.5,136000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,2,1.0,21
609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,120000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,10,,6
1268.0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,0,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Orange,2,,8
831.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,182645,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,9
456.0,TOYOTA,Camry,2015,Sedan,1,Hybrid,,492619,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
880.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,32000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
474.0,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,184000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,1.0,7
640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,206088,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
1405.0,BMW,X5,2009,Jeep,1,Diesel,,262072,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,0,,11
0.0001,FORD,Fusion,2017,Sedan,1,Plug-in Hybrid,,204200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,3
746.0,TOYOTA,Prius,2009,Hatchback,1,Hybrid,,173213,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,11
642.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Diesel,,203440,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
751.0,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,,126690,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,7
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,260771,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
0.0001,TOYOTA,Prius,2010,Hatchback,1,Petrol,,120000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,6,,10
0.0001,TOYOTA,Prius,2012,Sedan,1,Hybrid,,95000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,16,,8
0.0001,TOYOTA,Camry,2016,Sedan,0,Petrol,,59000,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,4
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,,194974,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,4
1888.0,BMW,X5,2007,Jeep,1,Petrol,,216000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,13
891.0,HYUNDAI,Elantra,2016,Sedan,0,Petrol,,161600,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,11,,4
530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,78633,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,7
645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,,135759,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
0.0001,TOYOTA,Prius,2008,Hatchback,1,Hybrid,,145579,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,12
880.0,SSANGYONG,Actyon,2018,Jeep,1,Diesel,,38972,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,2
0.0001,TOYOTA,Camry,2012,Sedan,1,Hybrid,,68000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,8
1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,,170429,6,Automatic,Rear,2026-03-02 00:00:00,Left wheel,Silver,12,,9
1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,,42140,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,6,,4
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,689476,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
0.0001,HONDA,FIT,2010,Hatchback,1,Petrol,,113581,4,Manual,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,10
0.0001,HONDA,FIT,2001,Hatchback,0,Petrol,,169300,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Sky blue,2,,19
650.0,CHEVROLET,Cruze,2016,Sedan,1,Petrol,1.4,65600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,1.0,4
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,130478,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
862.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Diesel,,175389,5,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,9
382.0,FORD,Fusion,2015,Sedan,1,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,5
0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Grey,4,,15
502.0,FORD,Fusion,2013,Sedan,0,Petrol,1.5,100000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,1.0,7
779.0,HYUNDAI,H1,2013,Minivan,1,Diesel,,69315,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,230696,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,9
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,,194974,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,4
707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,149000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,,114000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,8,,6
642.0,HYUNDAI,Santa FE,2012,Jeep,1,Diesel,,68359,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
528.0,HYUNDAI,Elantra,2014,Sedan,1,Diesel,,90000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
1850.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,494317,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,12
463.0,TOYOTA,Prius,2018,Sedan,1,Hybrid,,12416,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,,95000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
0.0001,TOYOTA,Prius,2010,Sedan,0,Hybrid,,208000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Golden,6,,10
333.0,FORD,Fusion,2014,Sedan,1,Hybrid,,124493,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,6
0.0001,KIA,Optima,2012,Sedan,1,Petrol,,102000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,10,,8
586.0,TOYOTA,Prius,2012,Sedan,1,Hybrid,,88000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
0.0001,HYUNDAI,Elantra,2015,Sedan,0,Petrol,,95000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,5
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,109798,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
917.0,BMW,X5,2013,Jeep,1,Diesel,,137802,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,7
1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,,1217,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,1
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,121263,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,167222,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,10
831.0,HYUNDAI,Elantra,2017,Sedan,1,LPG,,137929,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
473.0,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,91200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,1.0,6
1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,,156887,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,39878,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
639.0,CHEVROLET,Cruze,2014,Sedan,1,Diesel,,60550,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,6
0.0001,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,109356,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,12,,10
919.0,BMW,X5,2012,Jeep,1,Diesel,,229966,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,179381,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
784.0,HONDA,FIT,2017,Hatchback,1,Petrol,,31000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,3
690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,,59858,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,4
1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,264877,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,10
502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,125000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
0.0001,HONDA,Civic,2001,Hatchback,0,Petrol,,210000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,19
394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,,130000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
0.0001,BMW,X5,2005,Jeep,1,Diesel,3.0,330000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,1.0,15
0.0001,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,174400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,9
915.0,BMW,X5,2014,Jeep,1,Diesel,,110715,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,6
1077.0,HYUNDAI,Tucson,2019,Jeep,1,Petrol,,6770,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,1
0.0001,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,150000,6,Automatic,Rear,2026-05-04 00:00:00,Right-hand drive,White,0,,7
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,238546,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
0.0001,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,139000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
1273.0,MERCEDES-BENZ,ML 350,2015,Jeep,1,Diesel,,79080,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,5
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,51831,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,4
638.0,KIA,Optima,2014,Sedan,1,Petrol,,40067,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,295509,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,TOYOTA,Prius,2010,Sedan,0,Hybrid,,180000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,8,,10
640.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,174144,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
562.0,CHEVROLET,Cruze,2015,Sedan,1,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,5
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,156518,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,,121000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,0,,6
1202.0,HYUNDAI,Sonata,2017,Sedan,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,3
584.0,HONDA,Civic,2014,Sedan,1,Petrol,,127669,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,163693,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,300366,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,12,,10
0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,201800,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,15
1058.0,TOYOTA,Highlander,2012,Jeep,1,Petrol,,285186,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
0.0001,BMW,X5,2004,Jeep,1,Petrol,,206000,12,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Blue,8,,16
765.0,KIA,Optima,2015,Sedan,1,Petrol,,0,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,0,,5
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,167222,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,10
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,132121,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
1325.0,TOYOTA,Camry,2019,Sedan,1,Petrol,,4565,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,1
900.0,KIA,Optima,2015,Sedan,1,Petrol,,109000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,5
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,309174,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
603.0,LEXUS,RX 450,2015,Jeep,1,Hybrid,,143619,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,5
0.0001,FORD,Transit,2006,Microbus,0,Diesel,,123556,6,Manual,Front,2026-05-04 00:00:00,Left wheel,Beige,0,,14
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,65564,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,53675,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,6
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,146395,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,6
0.0001,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,,74000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Red,6,,5
1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,345405,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,10
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,102397,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
971.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,23216,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,240000,4,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,0,,17
0.0001,FORD,Fusion,2012,Sedan,1,Hybrid,,272000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
0.0001,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,,95000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,7
0.0001,FORD,Transit,1997,Microbus,0,Diesel,,200000,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,Grey,2,,23
502.0,HONDA,FIT,2013,Hatchback,1,Hybrid,,122471,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
0.0001,HONDA,FIT,2013,Hatchback,0,Petrol,,120000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Grey,4,,7
527.0,HONDA,FIT,2015,Hatchback,1,Petrol,,103873,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
521.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,,131000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,,9
