Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
20385,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,59000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,9,,6
29479,779.0,TOYOTA,RAV 4,2013,Jeep,0,Petrol,,83000,4,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,10,,7
13328,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,186005,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,10
19657,862.0,HYUNDAI,H1,2011,Universal,1,Diesel,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,9
23521,1325.0,TOYOTA,Camry,2019,Sedan,0,Petrol,,22400,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Brown,10,,1
2979,645.0,TOYOTA,Prius,2011,Hatchback,1,Hybrid,,200200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,9
3607,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,156518,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
12425,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,509454,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
21012,1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,,72678,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,4
56513,1079.0,HYUNDAI,Santa FE,2018,Jeep,1,Diesel,,61640,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,2
17876,0.0001,TOYOTA,Camry,2009,Sedan,1,Hybrid,,300000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Beige,0,,11
38260,1051.0,HYUNDAI,Santa FE,2016,Jeep,0,Petrol,,113771,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Orange,7,,4
45,0.0001,TOYOTA,Prius,2013,Sedan,1,Hybrid,,100000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,7
48048,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,121098,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
20209,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,108900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
7056,1249.0,TOYOTA,RAV 4,2017,Jeep,1,Petrol,,47301,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,3
12544,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,732232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
5488,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,109798,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
15681,1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,,92605,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,12
17054,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,171340,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
40224,770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,,62232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
23000,308.0,TOYOTA,Prius,2014,Hatchback,0,Hybrid,,90000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
27911,0.0001,TOYOTA,RAV 4,2008,Jeep,1,Diesel,2.2,210000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Silver,8,1.0,12
16308,0.0001,TOYOTA,Prius,2009,Hatchback,0,Hybrid,,140000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,2,,11
20385,585.0,TOYOTA,Prius,2013,Sedan,0,Hybrid,,98000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
9252,919.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,,171221,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,8
42717,1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,,113697,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,417661,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
14426,586.0,HYUNDAI,Elantra,2012,Sedan,0,Petrol,,113600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,6,,8
80,0.0001,FORD,Fusion,2017,Sedan,0,Hybrid,,40000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,3
12500,1974.0,HONDA,FIT,2019,Hatchback,0,Petrol,,6000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Black,2,,1
15681,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,140800,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,1.0,7
30,0.0001,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,77000,7,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,9
5175,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,492642,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
25456,595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,,45650,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
6899,0.0001,HONDA,Civic,2002,Hatchback,0,Petrol,,157000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Carnelian red,4,,18
15847,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,58788,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
24709,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,107374,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
24267,642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,132976,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,119379,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,9
32929,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,32000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,3
20005,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,193926,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
66197,1327.0,HYUNDAI,H1,2018,Universal,1,LPG,,20930,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,2
16308,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,118582,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
7840,0.0001,HONDA,FIT,2004,Hatchback,0,Petrol,,175000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,0,,16
61521,880.0,HYUNDAI,Tucson,2018,Jeep,1,Petrol,,14661,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,2
41811,639.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,,97700,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,4,,6
11704,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Petrol,,114540,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,13
28241,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,80856,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
12544,0.0001,HONDA,FIT,2010,Hatchback,0,Petrol,,0,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Black,4,,10
3700,0.0001,VOLKSWAGEN,Jetta,2000,Sedan,0,Petrol,,206586,6,Manual,Front,2026-05-04 00:00:00,Left wheel,Green,2,,20
26475,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,151186,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
19309,911.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,185987,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
8634,640.0,KIA,Optima,2013,Sedan,1,Petrol,,47232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
24462,1017.0,HYUNDAI,Elantra,2017,Sedan,0,Petrol,,60000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,,3
941,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,101526,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,6
13946,501.0,HONDA,FIT,2014,Hatchback,1,Petrol,,138000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
5018,645.0,TOYOTA,Prius,2011,Jeep,1,Hybrid,,489584,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,9
3920,779.0,FORD,Fusion,2013,Sedan,1,Petrol,,90672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
11604,475.0,CHEVROLET,Cruze,2012,Sedan,0,Petrol,1.4,165000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,1.0,8
54568,1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,255406,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
20005,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,132421,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
12544,645.0,HYUNDAI,Elantra,2011,Sedan,0,Petrol,,152000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,9
18814,761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,88265,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,10
25716,777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,10400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,6
9565,1578.0,BMW,X5,2015,Jeep,1,Petrol,,144126,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,5
862,761.0,TOYOTA,Prius,2010,Sedan,1,Hybrid,,421546,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,10
5175,790.0,CHEVROLET,Cruze,2009,Sedan,1,Petrol,,149692,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,11
60000,784.0,HONDA,Civic,2017,Sedan,1,Petrol,,20147,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,3
34811,919.0,BMW,X5,2012,Jeep,1,Diesel,,70994,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
22894,0.0001,KIA,Optima,2014,Sedan,0,Hybrid,,81000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,6
26343,1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,,157802,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,4
43394,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,129388,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,4
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
25889,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,102000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
17227,730.0,HYUNDAI,Elantra,2016,Sedan,1,LPG,,49068,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
25810,642.0,HYUNDAI,Santa FE,2012,Jeep,1,Diesel,,179421,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
3136,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,127549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,3
39458,831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,,72924,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,3
18817,781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,130000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,8
24625,640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,167333,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
34811,690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,,0,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,4
39603,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,120000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
11917,0.0001,TOYOTA,Prius,2006,Hatchback,0,Hybrid,,222000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,10,,14
45473,1058.0,TOYOTA,Highlander,2012,Jeep,0,Hybrid,,68200,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,10,,8
32744,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,107483,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
6595,790.0,CHEVROLET,Cruze,2009,Sedan,1,Petrol,,38413,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,11
15866,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,121263,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
12231,0.0001,MERCEDES-BENZ,ML 350,2003,Jeep,1,CNG,,321600,6,Tiptronic,4x4,5,Left wheel,Black,0,,17
46809,971.0,SSANGYONG,REXTON,2016,Jeep,1,Diesel,,102066,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
14113,0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,115000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,8
14897,530.0,FORD,Fusion,2013,Sedan,1,Petrol,,188800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,10,,7
15257,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,163374,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
13485,1024.0,TOYOTA,Camry,2010,Sedan,0,Petrol,,110000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,10
40,0.0001,HONDA,FIT,2002,Hatchback,0,Petrol,,18000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,18
14113,0.0001,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,112000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Black,6,1.0,6
12777,640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,162558,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
14740,779.0,TOYOTA,Camry,2013,Sedan,0,Hybrid,,0,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,7
17876,382.0,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,,11000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
1725,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,107155,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
13172,781.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Petrol,,83658,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
15718,836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,149608,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
32929,1327.0,TOYOTA,Camry,2018,Sedan,1,Petrol,,19000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,11,,2
41720,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,114066,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
24148,831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,,27067,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
12544,781.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Petrol,,120000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,8
5018,0.0001,FORD,Transit,2000,Microbus,0,Diesel,,3538,6,Manual,Rear,2026-05-04 00:00:00,Left wheel,Beige,0,,20
18817,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,121000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,7
22580,749.0,KIA,Optima,2014,Sedan,1,Petrol,,47000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,6
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,268046,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
18189,586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,186000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,,8
20000,1974.0,HONDA,FIT,2019,Hatchback,0,Petrol,,3800,4,Automatic,4x4,2026-05-04 00:00:00,Right-hand drive,Black,4,,1
784,518.0,TOYOTA,RAV 4,2016,Jeep,0,Hybrid,,136518,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,0,,4
27174,663.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,,279276,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,5
52059,1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,229334,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
20883,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,171157,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
25299,730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,79845,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
43868,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,64841,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
14426,0.0001,MERCEDES-BENZ,E 350,2005,Sedan,1,LPG,,279000,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Golden,8,,15
1176,751.0,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,,216208,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,0,,7
18826,836.0,SSANGYONG,Actyon,2010,Jeep,1,Diesel,,118133,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
30,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,15
5331,0.0001,TOYOTA,RAV 4,1997,Jeep,0,Petrol,,80000,4,Automatic,Front,2026-03-02 00:00:00,Right-hand drive,White,8,,23
8311,642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,,36545,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
46728,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,260771,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
8467,1345.0,SSANGYONG,REXTON,2008,Jeep,1,Diesel,,64459,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,12
18817,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,53000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,1.0,6
18817,751.0,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,,0,4,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Silver,8,,7
35124,0.0001,HYUNDAI,H1,2010,Microbus,1,Diesel,2.5,63500,4,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Silver,5,1.0,10
15367,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,49140,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
9408,585.0,HYUNDAI,Elantra,2013,Jeep,1,Petrol,,207606,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
20385,1058.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,152679,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
23521,1058.0,TOYOTA,Highlander,2012,Jeep,1,Petrol,,140966,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,8
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,603446,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
19121,530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,163000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
16571,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,51994,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
10663,1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,,106000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,0,,6
14113,308.0,TOYOTA,Prius,2014,Jeep,1,Hybrid,,339710,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
1882,746.0,TOYOTA,Prius,2009,Sedan,1,Hybrid,,142426,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,11
110,0.0001,TOYOTA,Camry,2013,Sedan,1,Petrol,,208000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
28100,781.0,CHEVROLET,Cruze,2018,Hatchback,1,Petrol,,21000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,2
8938,640.0,HYUNDAI,Sonata,2013,Sedan,1,LPG,,106675,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
784,781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,161530,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
9095,502.0,HONDA,FIT,2013,Hatchback,0,Petrol,,41000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,6,,7
14113,0.0001,BMW,X5,2000,Jeep,1,Petrol,,180351,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,8,,20
54458,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,49454,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,574647,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
12388,518.0,TOYOTA,Camry,2016,Sedan,1,Hybrid,,67429,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,4
18817,1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,105600,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,,3
20071,1211.0,BMW,X5,2010,Jeep,1,Diesel,3.0,141200,4,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,1.0,10
34673,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,117466,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
19736,730.0,HYUNDAI,Elantra,2016,Sedan,1,Diesel,,37405,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
12074,1537.0,TOYOTA,Highlander,2009,Jeep,1,Hybrid,,420550,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,12,,11
15681,521.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.4,132000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,8,1.0,9
1646,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,,205968,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,10
17876,900.0,KIA,Optima,2015,Sedan,0,Petrol,,66100,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
16559,695.0,CHEVROLET,Cruze,2015,Sedan,1,Petrol,,51678,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
47989,1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,65659,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,3
45376,640.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,43000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
4077,1277.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,67165,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,2
21326,753.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,113000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,8
12585,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,128965,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
12544,1750.0,TOYOTA,Highlander,2008,Sedan,1,Hybrid,,334414,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,12
15994,0.0001,FORD,Transit,2010,Goods wagon,0,Diesel,2.2,190000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Blue,4,1.0,10
81539,1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,,155976,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,4
14500,761.0,TOYOTA,Prius,2010,Sedan,1,Hybrid,,97000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,10
41867,400.0,TOYOTA,Aqua,2018,Universal,1,Hybrid,,35039,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,2
8154,919.0,BMW,X5,2012,Jeep,1,Diesel,,103458,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,8
18503,1202.0,HYUNDAI,Sonata,2017,Sedan,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,3
8938,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,53310,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
941,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,225510,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
25889,730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,79420,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
21012,0.0001,KIA,Optima,2015,Sedan,1,Petrol,,60000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,10,,5
9252,640.0,CHEVROLET,Cruze,2013,Sedan,1,Diesel,,46721,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
14113,638.0,KIA,Optima,2014,Sedan,1,Petrol,,65376,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
15367,649.0,HONDA,FIT,2010,Hatchback,0,Petrol,,110000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,10
3293,155.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Diesel,,119394,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
14081,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,124850,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
21953,595.0,FORD,Fusion,2015,Sedan,1,Petrol,,102506,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,6,,5
14686,836.0,SSANGYONG,Actyon,2010,Sedan,1,Diesel,,120682,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
